id,eur
5d5aae6e-fe20-4363-9589-5a54bcbbb77e,31.23
5d7b2638-2e6b-49c4-b716-9286ee0866d8,20.58
5d8690ec-fded-4801-8eaf-5e5fe3d444ec,42.13
5d86b77f-7890-40b8-b5c3-fffa88f3fe52,154.32
5dbceca6-74ac-4811-b879-bec6ae957d0e,21.22
5df3d7fa-2b43-4b9e-85eb-ef96537942fb,27.13
5e1cf470-f2af-469d-914b-e250652c861d,23.00
5e2d35f8-3cf6-4843-9030-0e9a885d836c,23.90
5e51fc96-e927-482b-b13e-fb2cda62eba3,26.87
5e64822a-6817-4e1e-8155-3e95f8e3763f,1660.75
5e7c1797-8f7b-47d2-aed1-edb88d21a0ac,23.22
5e861bb6-0841-4a84-9d65-1d45ea87e90d,48.30
5e8b29d9-b20c-437f-96ec-1b0009719820,59.87
5e91ce41-053e-4203-8860-49cbf854cc18,6968.70
5e9b3794-d0f0-4d28-85cb-22492e195ae1,38.47
5e9c9901-c329-4a68-96ab-f33d7c12aefe,21.49
5eba41e6-106a-4f2d-ae92-5a01a06e158a,29.81
5edac3e9-6c18-4801-a035-2803d35314ef,45.07
5eed50e7-c07b-415e-a847-535d08fcd8ca,28.65
5f092adf-a06e-47c1-9400-2eebf9ef719d,144.31
5f0c0b37-056f-4c49-b5d7-e25534117e17,22.01
5f2b2373-9052-4246-a644-1f5b723ea9f1,20.80
5f46783a-b91e-4829-a173-5515b09ca615,42.34
5f569425-465f-42a8-ae4e-7e98d70cc2af,24.69
5f608efc-0dbc-4cc3-aadd-ed473bfc29ab,39.39
5f6e8830-5e62-4945-8b73-60f0628d38e7,21.97
5f7346d8-1aef-4618-88e6-74bd8865e0f3,27.78
5f8bb451-706d-44ff-bbad-9ddc6f9f786a,72.73
5f96e816-206b-4fd7-a7d7-2d90542cf30a,177.79
5fbd5fbb-f689-4ff0-8f23-17e4cb0925a2,177.10
6002d99a-c7b4-4845-aca9-b55dabb62d9f,21.85
60252226-a102-4d88-9b80-42d021b5184d,72.80
6059f2ae-94cb-42f1-80ae-45b44551d169,29.86
605fe667-8dee-4f62-a01c-0a3c44731c01,391.42
60790b07-53da-41fa-b9e0-e7ce22fdcb11,41.32
60bc8cfc-8f68-4ec7-92a7-98380d92f69e,668.00
60c0ff39-ad65-4687-8486-24559c39e6c1,2000.00
60c597ee-eaf9-4294-9865-af8a18067eda,32.36
60df6592-0b3b-4b87-aeb2-8fa94b4fb7be,4326.12
60f37eac-e8fa-48d3-b936-74461ea1853c,227.48
6121f72f-680f-4bb4-ae4d-37ee4ebed4d8,390.02
613694aa-b169-400d-8063-2b83d8303611,26.69
61510e88-97d0-410a-9431-ebf12990e33d,29.40
61706102-67fd-4167-bd7d-ec6da41db362,24.53
6171e136-1167-4329-acb2-6853d3a814e5,25.43
6176936d-72e2-4205-8871-4c5a4f1cb2d8,73.17
6180c476-dadf-4c03-ab1e-639386bd4319,43.22
61a59775-b1cd-4ed0-8abf-c2b37f7be0d5,112.00
61e4f56d-1f4f-49f2-8534-0d09196a3327,967.50
61e9c770-f05b-40df-a01f-82b734db1733,29.44
61ea96b1-4428-4951-88d4-f79338955981,111.91
61fc30b6-1355-425b-a86f-18f59f83141c,37.31
621c7296-a1d1-49da-a1f1-dd62758ad7f7,390.14
6270c798-a3ba-4826-b0a9-82f7e12890f6,41.93
62835e03-49c8-42b8-91ba-3aa4beb5df66,24.06
62858604-ca5a-4f69-a045-a7515ebfabf2,704.81
62b19a12-6914-430e-81ce-dcfca47884df,2053.88
62b3f560-262b-4bc3-9aef-535fd7082c28,27.07
62ef2f37-b8ad-47ad-89ca-d6abcb7ff21b,804.09
62f96e43-aebd-4de2-969a-37cd1d62f127,202.27
6303233b-35eb-49ca-b844-ba6b9fe1cbd2,425.30
631a15c2-0a6d-4859-91e9-a08a7e756054,33.08
631a9966-b5d2-4696-a2f1-2d56fccad9b2,53.37
6321e16b-0b4b-4d36-ab94-97bf5816acf4,25.23
6340e0f3-7f9c-4d71-8daf-e1be5505eb5b,50.83
637ed5bb-9ea3-4f63-b6aa-9528048673c3,39.11
63b9efd6-0709-4d4b-a907-d8a77ec1a327,26.98
63bacc32-d6ba-420c-9b49-299c08e5fb39,520.70
63c0e240-07b0-45fb-90af-f4fce18c604e,672.77
63c59228-c742-4abd-b4d7-9f7880190e95,26.29
640770d9-c0f8-40fd-9467-ebc099a27a4b,73.45
640be32d-dcc8-408a-b8a6-077472f1e70b,20.09
6430c61b-407d-471d-9012-07f1ddef28aa,35.02
6431d2f1-44e7-4699-bc38-2e5222a5e243,33.22
643c027f-1e8b-490c-a1bc-91a2966153ae,43.50
649aa116-4bb5-4974-b8dc-38a8c627717a,100.00
649be99a-fa52-469e-85df-11ecc576ea39,33.89
64a5d494-efa1-446b-bebe-2ad36e154376,40.68
64b4b6cd-6d0f-4060-b51f-61f481000d51,39.89
64b52b42-e2af-4040-b7ba-34cc292af7ef,54.89
64bc9b1d-5818-4d9e-b771-e49af4ff9a5c,2633.63
64f299eb-9cd6-40bc-ad44-22e3aeb5c930,23.80
652bd781-1a48-42c1-9aff-f9050a9285d6,400.00
65705a8d-6bb1-4289-b8b0-8546ccc478dc,397.33
657a745d-038e-4cbd-9ffb-2a76009400a7,33.72
659039ed-c269-4c2d-bce6-91d143f0618e,24.31
65947312-75c2-4baa-805c-238a154156ef,37.96
65a168b8-285b-4725-a982-671557d4f0bc,339.52
65b145dd-8529-4bff-b381-b4be53f24b54,75.22
65c6b4f4-2aef-4150-9a7f-70ca5f337766,67.33
65eb6cda-e512-40a8-9c1f-335b713409ff,448.56
65f582e8-148f-432f-a6ba-f12a35750781,23.81
65ffb473-0a11-44c2-9311-f39d69eef713,24.21
66024e69-ad60-4c9a-a0ca-da138d33ad80,59.80
6602b025-d795-4fa4-9094-f21b2ff1b5cf,180.22
66233963-7b57-414b-8e8a-1e1ab2453bd2,592.06
664b46f5-0424-4f4e-9f26-6bd2cf5e0357,57.26
6674c7f7-8022-4457-9a8a-6b87ff3348b0,30.40
66763118-6a1e-465a-bfe0-6fe18c419875,21.45
66a74c89-6f86-4ec8-af17-391cd5026054,166.73
66d5effc-dc31-485c-91c0-e9a8e2b098af,56.52
6701874e-986e-4b81-9268-90b6171e6187,69.21
670f236c-f4d7-419e-82cf-65da8c2f1e15,703.96
67299451-5302-4639-a4bc-6109521a2c0c,53.63
6739a5bb-5ed7-4f15-affb-4170239d997a,337.62
674e1b0f-c2e5-4b75-817d-19ab5f734139,31.33
67600383-bbb8-411c-b8e6-2296650bc747,23.08
676758ee-dac8-4c97-8a62-fff25bcbb6df,42.48
676fea93-7f39-4fc7-89ab-bb3ea3f15951,253.95
678e1ddd-caf8-4565-b9c0-cea2891a531e,143.33
678ed5f8-8bfa-483c-beeb-b4a7e7affd65,41.87
67b369c4-faa8-45c8-a1b9-98f228b69682,4273.54
67b6c902-c631-4d48-93f1-487c18c66235,276.00
67d1945d-d228-4dc3-a593-859408b2016b,652.64
67ec17e1-174b-4d07-a27f-91a333c4b2fb,20.04
67f4c93b-080c-4196-b095-6a120a221988,23.49
684c5070-e72a-42fb-ab5c-44d7f04f9d34,650.00
68618675-3e00-4b07-b1da-0e4be5700a1c,23.57
68619895-e0bc-477e-b419-b188b6515768,27.91
68841ca8-a043-4f30-9a17-e983ed960bc2,49.84
68875b43-6839-467c-909e-52fd2212b7de,39.84
689eb54c-f99c-4f29-b2b9-4762c7a778cc,25.37
68c14c36-7ef6-476a-99dd-72f984117e32,350.00
68c72226-6f52-4322-8b14-18737293dfa0,53.48
68f7aa32-822c-4284-8da3-ea58c7330e47,21.30
696792c7-245a-437e-b495-477b177773ba,38.19
6969ef4f-e27b-40fc-9558-c9281deae80c,1446.75
69937b20-f145-4be0-aaa5-79ceae0d66fb,20.05
69b32f90-b32f-41a6-af0c-1c967ec49b73,20.88
69c35da2-7dc0-4901-ac44-5ed197e5ea43,39.34
69c3b2a3-0daa-4d42-832d-fcdfda6555ea,63.79
69d55219-32b0-4281-a020-52107db6d16a,70.31
69ffe198-2696-43ea-b63b-9329f751d9ad,26.13
6a058e68-70af-4a64-859c-c881e5578368,80.40
6a63e119-3b1b-4964-a4b9-b10170ff542b,116.42
6a814cf1-a882-4a66-9eae-4d327685d3a3,31.39
6aa5cc65-f8f1-4f6f-8b4e-2fedccbda684,32.89
6ab2cbaa-58c5-4612-8d99-10f5ee5041ee,56.14
6ad857f8-3c78-4333-b6c9-ac57b6b70888,253.56
6ada256f-2e55-4c1f-b4d3-d7b10b498956,24.24
6aeb2c1b-0f91-4afe-8105-dfb78c8e6420,1400.78
6b3a20ac-1860-4513-bb73-35d23b088b04,160.44
6b4c1515-6127-4d4b-bdd2-e38bb68693e7,45.06
6b80de80-8b4e-46e2-9145-b9f3031d32d7,36.51
6bba4159-d507-4bb2-8c71-be7cd42d9277,31.24
6bbf1eab-bc32-4835-b566-8634b1fe81b0,207.66
6bc3b304-4109-4f67-b0b0-f1c1de66ff0e,32.25
6be9b1d5-9ab8-4adb-ba54-2c0117e842fa,165.48
6bec436c-2869-432a-b3cf-633a58af6d4c,2420.51
6bf29f1d-b30e-4c5b-a581-a0386d75ebe1,23.68
6c05bfb5-dd36-44c5-a60d-43f7f8c68a6b,24.05
6c35a930-86ee-41bf-a287-30084b33c4a4,23.27
6c521e85-9b38-4c75-ac04-b6de0e36c36c,21.43
6c6193e8-453b-49dd-ad65-ee6e363bff93,70.66
6c6efe95-ae57-4ff1-8f8a-0d6f3bd36d9c,38.07
6c877da3-68fa-41d0-8a24-8c79fcd8ecc1,23.37
6c9bb8b1-fb79-4b99-ba09-c6e6c860de50,1170.41
6cd01460-901c-4d75-bc29-e97ed26afc39,30.55
6d14bd1a-068e-4338-8014-d5271cb2fe4d,36.37
6d289cdd-3afa-48dd-9c90-3d8f9df79f16,22.71
6d3c06a5-a0b2-47a2-a583-d579c24a44c9,34.19
6d3e3c3a-d351-4d91-8884-312d4b6f540d,123.72
6d3ecc2e-7e49-4822-8330-32e57f05ee5e,400.25
6d47a1c7-d32b-425a-b15d-24eb35318f6f,37.53
6d545e9d-3b8e-44f5-8b4e-d8573ecc5819,28.93
6d7cd274-ed83-475a-9b4f-adb9c780a6f4,62.87
6d84e2d4-38bf-4d46-99a6-37c2dda66b16,21.18
6d929c38-91e6-457c-937a-d1884f4bba44,36.03
6d98bdb7-bdba-4e06-a122-9bcf131f4cc8,26.49
6da045f8-6278-4c84-9d39-025adf0789c1,26.34
6da8e15d-033e-41ab-9f95-656a5737bdac,28.46
6daf1aab-1e58-4a5a-bc66-cb3f7c86e0e8,21.03
6dc70f3b-844e-428c-a8cd-d6c6a55b925a,31.23
6dc7bd26-4028-4d51-8335-1323b70f9464,282.04
6def4492-3f67-4cdb-8a25-c3ddebd125c7,27.56
6e091dd6-149f-46ea-bae0-224e79e3aacb,27.39
6e169f68-d336-429d-bdd0-f034a53391a3,106.99
6e2cf83b-417d-41ca-8e65-86aa65180c40,38.36
6e7b0e29-09d9-4b3e-ab94-f1f4a61d9159,49.00
6e934462-bf6c-48ff-92a4-1df476c420b7,82.86
6ea9852b-78fa-4732-8801-4ce632270558,64.31
6eab6765-eba3-4844-81ca-ae37a6e903df,360.60
6eafa00b-c628-40f6-86eb-88e1361fc7a0,3389.09
6ed83401-0b7e-48c7-b1a4-8e97aec29960,30.18
6efb3b4c-ac12-406c-8517-9fccefdd1544,78.95
6f1c8cb0-38eb-408b-94e8-16db83999b3b,41.50
6f30ad61-fcb7-4d55-ba86-94de1bf545e4,77.25
6f3b4542-bf78-4450-a4e0-bf757445c3c3,24.13
6f609594-ed25-4c7f-8829-ea9f735ddcab,1417.83
6f730eba-fef1-4d2c-bcaf-9fe51f6bf270,22.75
6f941fee-aea1-4afb-ada4-7bbab39c2f6c,32.31
6f9ea46a-411f-40ce-a873-a905180093f4,1603.82
6fa6468a-335a-467d-aef6-e537af9d5c1c,45.30
6fb9c77b-c028-46d9-8574-9bc9343b9cc2,582.00
6ff1cefc-62cb-4525-b0c5-2b09603b4314,337.68
701335fe-657c-408e-9030-85c9d6f4a666,20.72
7037f57a-ca89-41bd-bf7f-2f54593c0f48,25.11
7065deea-6117-47d4-9d72-fc67af5bb483,32.16
70d0540f-93c6-4af5-ab2d-65e6c03001c7,25.80
70d6c02e-0f48-4fb0-94f3-1fc92ee1814f,3080.42
70e7ddf2-5604-41e7-bb9d-ddd03d3e9d0b,17278.17
710160a6-43b4-4ba7-9dcd-93e01befc66f,43.42
711d4d54-5520-4de8-9b93-79902ed8e562,859.92
714c3a1f-7b30-4ed8-8f38-6176758741fb,28.74
716c415e-5eb8-4644-ac64-5ba7c3f0ea65,34.42
7178a1de-741d-49f1-b199-be772c82ad36,12600.00
717f6d10-9144-4ade-9ac6-a481cc66b875,2584.72
71911392-42b0-4b6d-baf7-918a4bd3b924,21.12
71dac70d-2b7c-42de-afe4-73839401b238,38.09
71e491c5-8c07-449b-b2f1-ffa052e6d311,27.52
71f1efaa-b92f-495d-8c6f-eb6c7481afd0,75.27
71fc8dff-4d26-4dfd-b279-d06e10cba54f,41.23
720ecba0-a9dd-4adf-ad9d-0c068bf526fa,26.19
723a163e-97c1-4177-a067-873bebd9a87d,30.20
72450f69-9f56-44da-8aed-0edccc6ab142,24.34
72519051-4cf0-4273-8679-e0c1cb9e0c95,21.80
726aa407-dadd-4575-aee2-b7888e67a722,75.95
726fe2e7-bd1b-4c11-a098-6c8abfbdf06e,36.53
729feb73-4581-4f9d-ba47-bece72481b86,101.77
72e805e9-69be-45c1-aa04-f460641a0c1e,28.04
72ea2048-57bc-43d5-8987-33ca727f1a97,288.81
7302619c-b202-493f-9e02-a831a08abc3f,25.18
731a4b86-c213-4d8e-bf01-0a0e8cff0ff1,576.20
7333e089-dc31-4c2f-9230-c2033d95c7e6,21.30
7337d01c-fa94-477a-bac9-40682bbb84d7,332.80
733933dd-c871-4f75-8b08-d7c010dddbe6,91.01
73558b8d-fb08-4df5-99e3-d4c11c9ccfa7,24.30
736e4bf1-fee9-47cc-9bbc-093f21c77297,32.23
73731e45-51bb-4188-a54d-fdaa4bdfaf1f,24.70
73a065e3-b530-4e62-ab3c-4f6f908184ec,27.00
73a2a070-464e-4749-87f1-2df5c8b2a93b,49.99
73ae5276-b607-4f23-a9d2-e8cc7b8e3693,22.05
73b6b789-00c5-4d72-8fb3-6808bfbf0144,164.15
73c76f5d-d866-4eb7-b2d2-fc6ecf982f8e,366.34
73d51a3c-95c0-4810-b847-4b8afd12fd64,28.15
73d95016-fe42-4ff8-924a-f568f6de8d88,48.12
73e3e0b3-5284-464f-8c62-0f7801c966f5,734.59
73e85dab-5887-47bb-b5f2-fd11ff77ef91,27.02
73f24785-c7b3-46ab-833e-666af3d86c63,21.34
743e0f1e-55ab-429a-b9f1-769b008ad06a,27.61
747d4c99-0287-4138-af13-6244f33d2e57,27.42
7482a8ad-29ba-4f3a-b1fb-1175e306f724,33.93
74b109df-ce9e-4448-a5d5-3f53cf892731,534.02
74b22007-9def-4c0f-921c-555483cc3deb,67.68
74e5dcec-ef1d-4461-bb23-61d98ff082dd,22.12
74ebf1c8-dade-4d09-8aba-7b7f7626ce87,500.00
7536292c-da25-41c8-ba28-1e35758a7f3d,31.27
755a45bd-8fe6-4e4d-8065-024a2836751b,21.50
75798ac5-9843-4a8b-a5f3-dbd38b4e4bad,52.71
75a4e843-937c-47fb-8768-0f42c5cb4e4f,33.02
75a58f0b-c772-4254-8686-182d26889f9c,75.65
75b03c30-c2b8-4207-b675-26c59c40a7e5,27.82
75bc0682-f21a-4c35-bdb2-deb10a6cd8b8,25.94
763d7fcb-e5f0-4438-8d35-8beb4cc015e4,33.41
763fee38-68bf-4c2f-837f-bd5077138368,32.62
765fd969-d3da-426a-8bf2-d4e1bb7ae878,22.52
768f3a05-bd06-4a23-b9f2-94f6e618fd9f,6526.21
769326d4-60af-4b19-85d9-d96d3acdb56e,26.26
7695a48e-391a-4ac1-93d6-35373e13718f,21.04
76a5c5d2-921d-464f-8a9f-faeabc11f50e,500.00
76ac72f8-5b1e-4d67-a796-ef69cde27424,286.66
76ae81ea-13e3-4ab8-b956-4c7b139a5e9c,22.86
76cc445b-ccd4-4c93-8c7c-fa6582567111,55.15
76e5ee8a-34e5-4a2e-a04e-9fcdc7e53dda,53.23
773813a8-723f-4c26-9e0a-a01b2faada98,25.13
775480ed-f574-40cb-bd9b-21102eaaff63,20.42
77636b4c-faea-4bf5-b88c-dd5bb88dc930,23.53
776ad9be-3309-4f1d-9f27-6219d9477662,131.76
778d10e6-251b-4ef3-b9b8-bc23a0d74aed,188.47
77ad722a-d6f3-483e-bd13-e0923cc8a265,45.14
77be13ed-5ef5-4452-a16f-ccd3599d8555,45.07
77ceba8b-de19-4db8-b5a7-f5df49bf241f,46.51
77d16cf5-d85a-44cf-aaac-c4134837cbe4,109.11
77f130c7-0138-4a1a-9f67-62d2c302dc48,34.34
7815c90b-f7f7-46ac-9dc1-fc3d8cfdbac5,31.93
78373616-e2d6-4ccf-998f-09f02bea45b4,71.33
784cc686-e5a2-4835-8ff2-820461868ffa,200.00
78a9088f-8755-47cb-aa93-51d992ccab90,25.60
78b14ae1-fc8b-43df-b6a2-e9f8edc0b8dd,23.61
78ee3eb7-6fb4-4dc0-8338-9666fe58ca71,298.54
7928bb14-7631-4830-a756-26d1ea832ba2,24.37
793656ed-acbe-4fec-bac5-96778f234e72,1020.00
79427109-c1f3-476d-a029-0049217237b5,25.60
794663d5-b397-4775-9921-30184bc36aa9,27.27
797b30b0-bc82-43fd-a842-d5879e2441bd,21.17
798c0faf-0de2-4397-8f03-2120d2a35351,40.06
7993b049-09d8-4c1a-9455-bb092249e0b6,31.33
7996ab8e-5fa4-4d39-8c7b-12e4258bf8a9,31.73
79976df3-e989-4f99-8534-dca962f85e3d,34.80
79b2d33b-2689-4d03-b297-a196b376804d,22.20
79c291b1-bbe1-42f9-8b8d-14afec9c218a,25.76
79cc2242-6064-4c90-a46b-0e59144bc04a,5000.00
79d24cf8-107e-4b5b-a4f5-a7498647abef,20.54
79d70eaa-33fe-4fcc-947f-f6c44c97b14f,30.36
79fe9e5e-3ddc-4b15-81d5-9659cd087649,1043.60
7a20dcb0-5350-40e0-82d3-c8d0186fc9d2,42.48
7a28dab1-f28d-4ac5-b5a2-f79b14e11b06,341.53
7a483778-b88b-473f-9217-7583e69b3e70,23.45
7a601041-926f-40fd-8106-39099b87806f,1266.70
7a7017e0-963a-4409-a995-00ec54041461,38.41
7a79190f-de60-4eb6-b925-594eb76ca8c3,95.55
7a7c5941-9c8a-4a40-9efb-a84f05c58e53,52.86
7a87f8bc-1b3e-4cb2-9343-5f008e942411,55.30
7a8db21f-722b-4a07-985b-8d25a0b0006a,2082.81
7abd2723-2851-4f1a-b2d0-dfcb526472c3,24.09
7af082fa-86a3-4f7b-966d-2be1f1d0c0bc,37.09
7afa0ee5-a0b8-472e-9991-09402ddb5de3,44.80
7b0b0520-f792-4201-bd4c-22b7d7824b52,34.92
7b0ca1f4-391d-40fc-b53e-ffb6e4d4c061,76.59
7b112a10-ac40-4353-bbdd-e5efd4546330,26.45
7b218531-9f5c-4ffb-9d2f-f2ead5b9f221,27.66
7b3f0e26-7784-452d-acc8-9f7181e0f7d5,27.09
7b469eaa-21f4-44a2-a1e9-a44dad2b5099,400.00
7b52f459-c703-4a0b-9114-ff69eec61287,171.76
7b633ac2-bf98-42bd-8c26-8737a7d8edc7,38.28
7b8197b9-0cd1-4fa1-9668-d1b5f1759151,238.72
7bae726c-40b3-4f68-8ca7-0400a92d0495,29.12
7bcfc82b-3e8a-4785-a87e-e96b5bfca90f,23.55
7bf6baf2-d20b-467d-8929-abefcf7dfa99,21.42
7c01cae0-4d61-4bf7-a145-82d9bb11d816,134.73
7c024bae-5631-4e20-ac69-df392ac9e109,34.74
7c23360d-ff57-412c-9899-6050cb481da6,21.92
7c3271da-cc20-48c2-ac61-b64a8e47f9e5,600.00
7c439c5a-b4a5-411b-9e68-fb8438ccdfb0,103.95
7c666b4b-c4ff-40ca-9d16-c76aafebaa83,50.71
7c67788e-d713-47c3-ab9f-b8a6212ae24f,499.33
7cb5acb6-14af-4e17-8e6c-b44122bd81e4,42.34
7cb88a03-7092-4d31-a9f1-4f16e39bc537,22.81
7cb981e3-2db7-48c8-83fb-f36ac43689e1,86.06
7cd58bb6-dba2-4ab6-a03e-150aa7f5c216,22.36
7d37b529-8a41-4177-abef-614f363e69d1,316.49
7d3b2b9f-623f-4993-ad45-099ec3b570c6,20.29
7d635dfb-0a48-4965-82d1-d98f943bb28d,24.50
7dae100a-ea1d-45f3-b47c-b278cda462ad,30.92
7db50dae-5d50-4682-8fe4-beb48be103c2,32.10
7e18d625-0950-4062-8d41-f8b681eff234,507.67
7e689df7-b85d-4346-bee8-5e978b5cbbbc,26.77
7e88740e-f2ba-4fb7-ac2a-2e6313b7745f,375.00
7e8cbd3c-e88d-4d08-8553-20dfbad5f833,42.97
7eb0cb82-d930-43c3-a6d6-f947018d45d6,90.24
7eb71ac4-796d-4011-9002-1129bc09c284,22.22
7ecdb244-aeb5-42ef-b1ce-e586580c6b6c,47.54
7ee63877-056e-413d-932a-a393a4183686,93.35
7f07e272-6cc7-46d6-ad5c-473d1021c179,50.10
7f09d805-ce3a-4f5a-8ea3-fe07f652af3c,511.06
7f1b99e0-ffb7-4f98-8ee5-4357bb79dd2e,20.27
7f273641-c5f3-48bc-b89e-3cff52d26a0b,38.40
7f296a5a-9e6c-4432-bf9b-fafbcccb6e62,22.41
7f4893ef-f983-418b-b7a4-5f073c844545,20.89
7f4af6c8-c419-42a9-ae5e-c3b73ea5eeea,29.74
7fb99a26-beeb-4aca-bb02-b2d2ce0595f9,555.68
7fc1d7db-11a3-4ff9-8d27-1fe401053080,23.44
7fd2fe13-bbc0-42b7-bc42-3b51910ce118,171.20
7fe98f7c-e6c0-4632-96da-a4c2e1a1c094,46.61
7ff965dd-54b4-4f21-a52f-81c0dd1e691e,24.98
7ffaedb9-25f8-4304-9085-e12505b93312,49.13
801b124d-3546-4882-a6e1-c9c353628a18,22.15
808cad10-69d5-4e14-9834-476c53ec97e4,83.30
80a04912-633d-4f67-b200-d55735438f76,21.72
80be0580-7948-4d8e-8c0f-5e2797ac411b,426.25
80c235ae-8297-4860-babe-de4a9df48c58,61.33
80f88df1-4e1a-4557-bb7a-1ac86641043e,28.75
8105973c-a94d-444c-ba20-ab0fa978bee8,96.78
8118282a-1473-4c0b-a283-1f58e0d0209a,23.55
81264242-bdac-4342-9420-16e7c2c84ee6,495.02
812a0a10-0765-499f-8581-c4d7e0e81299,49.18
812f4d5c-aacf-4bd8-849d-80a357a7804d,30.08
813057d4-ec5b-4ec4-a6ad-8f53cc49b827,26.95
814245de-6105-43ef-acbf-d12d304b6331,22.64
8144418b-e3e5-459f-8db2-f2e348fba4da,370.53
8145fed6-6b51-420a-84cf-4ea5e0aa1883,20.05
814cf35c-f1ad-4bf4-8c10-a5592c3b1be8,22.23
81564970-23ad-41a3-b5e0-21bdf13f6248,27.77
81706879-ec5d-4b17-b4bc-5f7cb37557a5,33.39
81917a2b-9bf6-4aa6-947d-36b0f45d6fe3,32.44
819798cf-f685-49b6-b1fd-6bb75fc1f050,24.93
81ad48fa-9464-40bf-8bf5-af31a6a38fb3,29.91
81d6b979-251a-4736-86f0-35a6c8b492c9,23.59
81d73362-43c1-4dd0-87dd-9aa7ae13ff2f,173.63
81e57561-17d4-48db-8e40-f41019010bc9,34.39
822e30db-40c5-4099-868b-185ad9b7c7dc,395.86
8296a455-21d5-498e-9029-2bdf0da855a8,30.68
829bbc9b-9185-4d9b-8e4e-9f04ece48fff,35.12
82ae30e8-2dcd-46b8-925b-cc24e11fb95d,20.84
82da0972-b17b-4600-9efd-e9430a0db04b,20089.89
82f70920-94ca-4cc6-9ad7-bc2f28d6b615,37.26
82fa24fb-aecc-4c33-9e79-c29651ddafbe,22.14
830eb270-f7aa-4694-8fe1-7c19e148a39f,25.91
83240eaa-edb4-4bd3-b193-29470cf46828,52.47
83316930-d6ad-46ce-9b40-48eea856d95b,44.09
833936c6-9381-4c0b-a81c-4a938be95040,22.14
834b27a0-dfd7-4f96-8cde-cacac4b24acc,35.90
8352e8b6-c947-49f3-a653-a6af65d3e9c3,76.16
835df088-5860-46b1-9c4d-3607d0293963,24.51
8384f87b-26c2-45b7-98ef-352c384f205e,66.47
839e97b5-c04d-4088-af4e-fa64f4575e51,24.05
83a46e68-7fb5-4c17-b5aa-ed039cea59d6,84.62
83c01c91-ea01-46c7-b94c-97777b968459,24.22
83c82209-47d5-4c4c-b8ec-96ab907e15d3,55.72
83f5909b-06eb-446a-8102-1421d4662ba4,26.47
8405c30f-89bc-4210-a430-2521294f3302,250.00
8436c720-ff96-4475-8320-d0d1e0c23f2a,162.67
845734da-ab03-4dbc-bb5f-96481d3b8e88,35.86
847de6a4-a268-492e-a4d2-5b12237bc130,618.55
84829605-50eb-455d-a236-ebfa11e883c5,30.03
84b83106-a10d-469a-99eb-56110ef34ba1,87.78
84dc2948-f185-4c3f-b80e-2bc8f47825c9,23.64
84f035e1-6c89-457b-b05f-85680a50ed91,63.02
8512f2c1-6361-4b79-843f-80b6bceeeb99,46.81
851c0167-04ba-4d15-b0fa-c211bd8826f1,32.45
852d7a68-8682-4073-a44b-f10f5613879c,1144.54
8537cb0f-4821-417b-80cc-ea57d51ee9b8,30.16
856be1dd-a20b-49c2-be9d-7db76c7efd8b,20.14
856bf0ba-e5a5-47eb-9a6a-111935088c31,671.49
858e0b83-7927-4e34-ae25-6ad7a787ad97,58.21
859d2ff4-8b8c-410b-8636-7e6a539fd291,48.16
85eaf5e7-77dc-4842-a70c-ce4ac7f724df,28.62
861b5889-0183-4bee-afeb-a4b2aa700a8e,36.99
86418d1b-4956-48fd-a542-338f24c1c0a0,236.23
86435875-ac92-4348-b41e-19570cf62a1c,332.34
864d028f-b57f-4f68-9694-c5a2bd7295b9,22.27
8673ccb2-e960-44a9-917b-c53c91e61a94,62.35
8676d164-c76e-402b-a649-6ded3f549b6e,20.07
8690cbcc-f8fd-41f7-9e28-e61c12b04014,28.48
869ec7dc-dbf5-4ed4-a368-328da384ecae,23.13
86a27d68-3e58-4ade-976d-36381beed451,644.38
86e3be43-2bbd-48a5-9a9e-05f15a929dc3,123.18
86e61a1f-5058-4387-84d9-bfe2607b1b92,629.05
86f670f9-c5b7-4eb0-a7d0-d16513fadf74,21.62
86fd126f-7672-4d83-93df-c61184d2fcf4,32.70
870eb49c-f62d-4986-b492-601feb68a307,68.25
8712c49e-f171-4669-bed9-87575a37af11,34.01
87545415-2e27-4841-a3af-7653af2ba6d3,26.79
87776882-d3f6-4f80-8529-01feb416bb36,79.99
87f1e69a-6d74-4982-afda-82613637799a,52.71
880ffa23-ed71-4f39-aa66-0953a1f20fe9,111.84
8819dd6d-1127-4c73-9df7-5e5d66c20a68,34.90
881b6202-6d02-489b-b79c-62142c42ed1f,44.41
881e5922-b464-4a1a-b074-664bd6c0a7f6,36.19
88231c0d-0cc8-44ec-bf95-81d1710ac141,25.52
882de3fc-f84b-4b73-8f63-fce189c85ee8,23.21
882fe528-1a84-4d34-bd15-330963b684ff,42.78
885b5ca4-b8e4-4a66-9508-a12396959253,2180.23
8879190f-d8ff-47ce-a5d8-6a481a67236a,23.77
88910aa1-180d-41ab-a6ea-57fd66a955aa,251.09
88d6f431-a7ea-4508-a52c-86d33e12e4e4,218.18
894105c4-d3ce-4d38-855b-24aa47b112c1,41.53
8945585f-4773-493d-a0fe-d707db910b38,8111.66
894c5cf2-8ae2-427a-bcbc-67df0bdfee9d,1398.83
898cd314-9060-4f1c-a821-1d61a292a12b,73.74
8996f0df-d9c8-4fae-b69f-bf388b84fa5f,499.99
